Country,Year,State / Uts,Crop Name,Season,Additional Info,"Yield (UOM:Kg/Ha(KilogramperHectare)), Scaling Factor:1"
India,"Agriculture Year (Jul - Jun), 2024",Haryana,Bajra,Total,3rd Advance Estimates,2182
India,"Agriculture Year (Jul - Jun), 2024",Haryana,Foodgrains,Kharif,3rd Advance Estimates,3279
India,"Agriculture Year (Jul - Jun), 2024",Haryana,Foodgrains,Rabi,3rd Advance Estimates,4738
India,"Agriculture Year (Jul - Jun), 2024",Haryana,Foodgrains,Total,3rd Advance Estimates,4032
India,"Agriculture Year (Jul - Jun), 2024",Haryana,Gram,Total,3rd Advance Estimates,1456
India,"Agriculture Year (Jul - Jun), 2024",Haryana,Groundnut,Kharif,3rd Advance Estimates,1066
India,"Agriculture Year (Jul - Jun), 2024",Haryana,Maize,Kharif,3rd Advance Estimates,3011
India,"Agriculture Year (Jul - Jun), 2024",Haryana,Maize,Rabi,3rd Advance Estimates,
India,"Agriculture Year (Jul - Jun), 2024",Haryana,Maize,Total,3rd Advance Estimates,3011
India,"Agriculture Year (Jul - Jun), 2024",Haryana,Oilseeds,Kharif,3rd Advance Estimates,1090
India,"Agriculture Year (Jul - Jun), 2024",Haryana,Oilseeds,Rabi,3rd Advance Estimates,1946
India,"Agriculture Year (Jul - Jun), 2024",Haryana,Oilseeds,Total,3rd Advance Estimates,1929
India,"Agriculture Year (Jul - Jun), 2024",Haryana,Pulses,Total,3rd Advance Estimates,1049
India,"Agriculture Year (Jul - Jun), 2024",Haryana,Rapeseed & Mustard,Total,3rd Advance Estimates,1947
India,"Agriculture Year (Jul - Jun), 2024",Haryana,Rice,Kharif,3rd Advance Estimates,3766
India,"Agriculture Year (Jul - Jun), 2024",Haryana,Rice,Rabi,3rd Advance Estimates,
India,"Agriculture Year (Jul - Jun), 2024",Haryana,Rice,Total,3rd Advance Estimates,3766
India,"Agriculture Year (Jul - Jun), 2024",Haryana,Sunflower,Kharif,3rd Advance Estimates,
India,"Agriculture Year (Jul - Jun), 2024",Haryana,Sunflower,Rabi,3rd Advance Estimates,1901
India,"Agriculture Year (Jul - Jun), 2024",Haryana,Sunflower,Total,3rd Advance Estimates,1901
India,"Agriculture Year (Jul - Jun), 2024",Haryana,Tur,Total,3rd Advance Estimates,1246
India,"Agriculture Year (Jul - Jun), 2024",Haryana,Wheat,Total,3rd Advance Estimates,4774
India,"Agriculture Year (Jul - Jun), 2024",Himachal Pradesh,Bajra,Total,3rd Advance Estimates,501
India,"Agriculture Year (Jul - Jun), 2024",Himachal Pradesh,Foodgrains,Kharif,3rd Advance Estimates,2689
India,"Agriculture Year (Jul - Jun), 2024",Himachal Pradesh,Foodgrains,Rabi,3rd Advance Estimates,2175
India,"Agriculture Year (Jul - Jun), 2024",Himachal Pradesh,Foodgrains,Total,3rd Advance Estimates,2429
India,"Agriculture Year (Jul - Jun), 2024",Himachal Pradesh,Gram,Total,3rd Advance Estimates,1090
India,"Agriculture Year (Jul - Jun), 2024",Himachal Pradesh,Groundnut,Kharif,3rd Advance Estimates,951
India,"Agriculture Year (Jul - Jun), 2024",Himachal Pradesh,Linseed,Total,3rd Advance Estimates,390
India,"Agriculture Year (Jul - Jun), 2024",Himachal Pradesh,Maize,Kharif,3rd Advance Estimates,2951
India,"Agriculture Year (Jul - Jun), 2024",Himachal Pradesh,Maize,Rabi,3rd Advance Estimates,
India,"Agriculture Year (Jul - Jun), 2024",Himachal Pradesh,Maize,Total,3rd Advance Estimates,2951
India,"Agriculture Year (Jul - Jun), 2024",Himachal Pradesh,Oilseeds,Kharif,3rd Advance Estimates,410
India,"Agriculture Year (Jul - Jun), 2024",Himachal Pradesh,Oilseeds,Rabi,3rd Advance Estimates,805
India,"Agriculture Year (Jul - Jun), 2024",Himachal Pradesh,Oilseeds,Total,3rd Advance Estimates,728
India,"Agriculture Year (Jul - Jun), 2024",Himachal Pradesh,Pulses,Total,3rd Advance Estimates,1536
India,"Agriculture Year (Jul - Jun), 2024",Himachal Pradesh,Rapeseed & Mustard,Total,3rd Advance Estimates,811
India,"Agriculture Year (Jul - Jun), 2024",Himachal Pradesh,Rice,Kharif,3rd Advance Estimates,2263
India,"Agriculture Year (Jul - Jun), 2024",Himachal Pradesh,Rice,Rabi,3rd Advance Estimates,
India,"Agriculture Year (Jul - Jun), 2024",Himachal Pradesh,Rice,Total,3rd Advance Estimates,2263
India,"Agriculture Year (Jul - Jun), 2024",Himachal Pradesh,Soybean,Total,3rd Advance Estimates,772
India,"Agriculture Year (Jul - Jun), 2024",Himachal Pradesh,Tur,Total,3rd Advance Estimates,869
India,"Agriculture Year (Jul - Jun), 2024",Himachal Pradesh,Wheat,Total,3rd Advance Estimates,2190
India,"Agriculture Year (Jul - Jun), 2024",Jammu and Kashmir,Bajra,Total,3rd Advance Estimates,
India,"Agriculture Year (Jul - Jun), 2024",Jammu and Kashmir,Foodgrains,Kharif,3rd Advance Estimates,
India,"Agriculture Year (Jul - Jun), 2024",Jammu and Kashmir,Foodgrains,Rabi,3rd Advance Estimates,
India,"Agriculture Year (Jul - Jun), 2024",Jammu and Kashmir,Foodgrains,Total,3rd Advance Estimates,
India,"Agriculture Year (Jul - Jun), 2024",Jammu and Kashmir,Gram,Total,3rd Advance Estimates,
India,"Agriculture Year (Jul - Jun), 2024",Jammu and Kashmir,Groundnut,Kharif,3rd Advance Estimates,
India,"Agriculture Year (Jul - Jun), 2024",Jammu and Kashmir,Linseed,Total,3rd Advance Estimates,
India,"Agriculture Year (Jul - Jun), 2024",Jammu and Kashmir,Maize,Kharif,3rd Advance Estimates,
India,"Agriculture Year (Jul - Jun), 2024",Jammu and Kashmir,Maize,Rabi,3rd Advance Estimates,
India,"Agriculture Year (Jul - Jun), 2024",Jammu and Kashmir,Maize,Total,3rd Advance Estimates,
India,"Agriculture Year (Jul - Jun), 2024",Jammu and Kashmir,Oilseeds,Kharif,3rd Advance Estimates,
India,"Agriculture Year (Jul - Jun), 2024",Jammu and Kashmir,Oilseeds,Rabi,3rd Advance Estimates,
India,"Agriculture Year (Jul - Jun), 2024",Jammu and Kashmir,Oilseeds,Total,3rd Advance Estimates,
India,"Agriculture Year (Jul - Jun), 2024",Jammu and Kashmir,Pulses,Total,3rd Advance Estimates,
India,"Agriculture Year (Jul - Jun), 2024",Jammu and Kashmir,Rapeseed & Mustard,Total,3rd Advance Estimates,
India,"Agriculture Year (Jul - Jun), 2024",Jammu and Kashmir,Rice,Kharif,3rd Advance Estimates,
India,"Agriculture Year (Jul - Jun), 2024",Jammu and Kashmir,Rice,Rabi,3rd Advance Estimates,
India,"Agriculture Year (Jul - Jun), 2024",Jammu and Kashmir,Rice,Total,3rd Advance Estimates,
India,"Agriculture Year (Jul - Jun), 2024",Jammu and Kashmir,Wheat,Total,3rd Advance Estimates,
India,"Agriculture Year (Jul - Jun), 2024",Jharkhand,Bajra,Total,3rd Advance Estimates,718
India,"Agriculture Year (Jul - Jun), 2024",Jharkhand,Foodgrains,Kharif,3rd Advance Estimates,1775
India,"Agriculture Year (Jul - Jun), 2024",Jharkhand,Foodgrains,Rabi,3rd Advance Estimates,1494
India,"Agriculture Year (Jul - Jun), 2024",Jharkhand,Foodgrains,Total,3rd Advance Estimates,1704
India,"Agriculture Year (Jul - Jun), 2024",Jharkhand,Gram,Total,3rd Advance Estimates,1203
India,"Agriculture Year (Jul - Jun), 2024",Jharkhand,Groundnut,Kharif,3rd Advance Estimates,1219
India,"Agriculture Year (Jul - Jun), 2024",Jharkhand,Linseed,Total,3rd Advance Estimates,607
India,"Agriculture Year (Jul - Jun), 2024",Jharkhand,Maize,Kharif,3rd Advance Estimates,2370
India,"Agriculture Year (Jul - Jun), 2024",Jharkhand,Maize,Rabi,3rd Advance Estimates,2251
India,"Agriculture Year (Jul - Jun), 2024",Jharkhand,Maize,Total,3rd Advance Estimates,2365
India,"Agriculture Year (Jul - Jun), 2024",Jharkhand,Oilseeds,Kharif,3rd Advance Estimates,985
India,"Agriculture Year (Jul - Jun), 2024",Jharkhand,Oilseeds,Rabi,3rd Advance Estimates,787
India,"Agriculture Year (Jul - Jun), 2024",Jharkhand,Oilseeds,Total,3rd Advance Estimates,801
India,"Agriculture Year (Jul - Jun), 2024",Jharkhand,Pulses,Total,3rd Advance Estimates,1080
India,"Agriculture Year (Jul - Jun), 2024",Jharkhand,Rapeseed & Mustard,Total,3rd Advance Estimates,801
India,"Agriculture Year (Jul - Jun), 2024",Jharkhand,Rice,Kharif,3rd Advance Estimates,1894
India,"Agriculture Year (Jul - Jun), 2024",Jharkhand,Rice,Rabi,3rd Advance Estimates,
India,"Agriculture Year (Jul - Jun), 2024",Jharkhand,Rice,Total,3rd Advance Estimates,1894
India,"Agriculture Year (Jul - Jun), 2024",Jharkhand,Safflower,Total,3rd Advance Estimates,767
India,"Agriculture Year (Jul - Jun), 2024",Jharkhand,Soybean,Total,3rd Advance Estimates,1197
India,"Agriculture Year (Jul - Jun), 2024",Jharkhand,Sunflower,Kharif,3rd Advance Estimates,419
India,"Agriculture Year (Jul - Jun), 2024",Jharkhand,Sunflower,Rabi,3rd Advance Estimates,821
India,"Agriculture Year (Jul - Jun), 2024",Jharkhand,Sunflower,Total,3rd Advance Estimates,590
India,"Agriculture Year (Jul - Jun), 2024",Jharkhand,Tur,Total,3rd Advance Estimates,1176
India,"Agriculture Year (Jul - Jun), 2024",Jharkhand,Wheat,Total,3rd Advance Estimates,2169
India,"Agriculture Year (Jul - Jun), 2024",Karnataka,Bajra,Total,3rd Advance Estimates,1290
India,"Agriculture Year (Jul - Jun), 2024",Karnataka,Foodgrains,Kharif,3rd Advance Estimates,1790
India,"Agriculture Year (Jul - Jun), 2024",Karnataka,Foodgrains,Rabi,3rd Advance Estimates,1295
India,"Agriculture Year (Jul - Jun), 2024",Karnataka,Foodgrains,Total,3rd Advance Estimates,1737
India,"Agriculture Year (Jul - Jun), 2024",Karnataka,Gram,Total,3rd Advance Estimates,600
India,"Agriculture Year (Jul - Jun), 2024",Karnataka,Groundnut,Kharif,3rd Advance Estimates,930
India,"Agriculture Year (Jul - Jun), 2024",Karnataka,Groundnut,Rabi,3rd Advance Estimates,1049
India,"Agriculture Year (Jul - Jun), 2024",Karnataka,Groundnut,Summer,3rd Advance Estimates,910
India,"Agriculture Year (Jul - Jun), 2024",Karnataka,Groundnut,Total,3rd Advance Estimates,955
India,"Agriculture Year (Jul - Jun), 2024",Karnataka,Linseed,Total,3rd Advance Estimates,
India,"Agriculture Year (Jul - Jun), 2024",Karnataka,Maize,Kharif,3rd Advance Estimates,3166
India,"Agriculture Year (Jul - Jun), 2024",Karnataka,Maize,Rabi,3rd Advance Estimates,3589
India,"Agriculture Year (Jul - Jun), 2024",Karnataka,Maize,Summer,3rd Advance Estimates,3743
India,"Agriculture Year (Jul - Jun), 2024",Karnataka,Maize,Total,3rd Advance Estimates,3240
India,"Agriculture Year (Jul - Jun), 2024",Karnataka,Oilseeds,Kharif,3rd Advance Estimates,1108
India,"Agriculture Year (Jul - Jun), 2024",Karnataka,Oilseeds,Rabi,3rd Advance Estimates,1025
India,"Agriculture Year (Jul - Jun), 2024",Karnataka,Oilseeds,Total,3rd Advance Estimates,1077
India,"Agriculture Year (Jul - Jun), 2024",Karnataka,Pulses,Total,3rd Advance Estimates,554
India,"Agriculture Year (Jul - Jun), 2024",Karnataka,Rapeseed & Mustard,Total,3rd Advance Estimates,
India,"Agriculture Year (Jul - Jun), 2024",Karnataka,Rice,Kharif,3rd Advance Estimates,3409
India,"Agriculture Year (Jul - Jun), 2024",Karnataka,Rice,Rabi,3rd Advance Estimates,2833
India,"Agriculture Year (Jul - Jun), 2024",Karnataka,Rice,Summer,3rd Advance Estimates,2986
India,"Agriculture Year (Jul - Jun), 2024",Karnataka,Rice,Total,3rd Advance Estimates,3285
India,"Agriculture Year (Jul - Jun), 2024",Karnataka,Safflower,Total,3rd Advance Estimates,732
India,"Agriculture Year (Jul - Jun), 2024",Karnataka,Soybean,Total,3rd Advance Estimates,1293
India,"Agriculture Year (Jul - Jun), 2024",Karnataka,Sunflower,Kharif,3rd Advance Estimates,963
India,"Agriculture Year (Jul - Jun), 2024",Karnataka,Sunflower,Rabi,3rd Advance Estimates,1107
India,"Agriculture Year (Jul - Jun), 2024",Karnataka,Sunflower,Summer,3rd Advance Estimates,1199
India,"Agriculture Year (Jul - Jun), 2024",Karnataka,Sunflower,Total,3rd Advance Estimates,1019
India,"Agriculture Year (Jul - Jun), 2024",Karnataka,Tur,Total,3rd Advance Estimates,572
India,"Agriculture Year (Jul - Jun), 2024",Karnataka,Wheat,Total,3rd Advance Estimates,1253
India,"Agriculture Year (Jul - Jun), 2024",Kerala,Bajra,Total,3rd Advance Estimates,1780
India,"Agriculture Year (Jul - Jun), 2024",Kerala,Foodgrains,Kharif,3rd Advance Estimates,2774
India,"Agriculture Year (Jul - Jun), 2024",Kerala,Foodgrains,Rabi,3rd Advance Estimates,2939
India,"Agriculture Year (Jul - Jun), 2024",Kerala,Foodgrains,Total,3rd Advance Estimates,2978
India,"Agriculture Year (Jul - Jun), 2024",Kerala,Gram,Total,3rd Advance Estimates,
India,"Agriculture Year (Jul - Jun), 2024",Kerala,Groundnut,Kharif,3rd Advance Estimates,1378
India,"Agriculture Year (Jul - Jun), 2024",Kerala,Groundnut,Rabi,3rd Advance Estimates,1589
India,"Agriculture Year (Jul - Jun), 2024",Kerala,Groundnut,Summer,3rd Advance Estimates,1522
India,"Agriculture Year (Jul - Jun), 2024",Kerala,Groundnut,Total,3rd Advance Estimates,1497
India,"Agriculture Year (Jul - Jun), 2024",Kerala,Maize,Kharif,3rd Advance Estimates,2784
India,"Agriculture Year (Jul - Jun), 2024",Kerala,Maize,Rabi,3rd Advance Estimates,3153
India,"Agriculture Year (Jul - Jun), 2024",Kerala,Maize,Summer,3rd Advance Estimates,2448
India,"Agriculture Year (Jul - Jun), 2024",Kerala,Maize,Total,3rd Advance Estimates,2860
India,"Agriculture Year (Jul - Jun), 2024",Kerala,Oilseeds,Kharif,3rd Advance Estimates,1370
India,"Agriculture Year (Jul - Jun), 2024",Kerala,Oilseeds,Rabi,3rd Advance Estimates,767
India,"Agriculture Year (Jul - Jun), 2024",Kerala,Oilseeds,Total,3rd Advance Estimates,662
India,"Agriculture Year (Jul - Jun), 2024",Kerala,Pulses,Total,3rd Advance Estimates,859
India,"Agriculture Year (Jul - Jun), 2024",Kerala,Rapeseed & Mustard,Total,3rd Advance Estimates,987
India,"Agriculture Year (Jul - Jun), 2024",Kerala,Rice,Kharif,3rd Advance Estimates,2786
India,"Agriculture Year (Jul - Jun), 2024",Kerala,Rice,Rabi,3rd Advance Estimates,2961
India,"Agriculture Year (Jul - Jun), 2024",Kerala,Rice,Summer,3rd Advance Estimates,3155
India,"Agriculture Year (Jul - Jun), 2024",Kerala,Rice,Total,3rd Advance Estimates,2993
India,"Agriculture Year (Jul - Jun), 2024",Kerala,Soybean,Total,3rd Advance Estimates,
India,"Agriculture Year (Jul - Jun), 2024",Kerala,Sunflower,Kharif,3rd Advance Estimates,1196
India,"Agriculture Year (Jul - Jun), 2024",Kerala,Sunflower,Rabi,3rd Advance Estimates,1246
India,"Agriculture Year (Jul - Jun), 2024",Kerala,Sunflower,Summer,3rd Advance Estimates,681
India,"Agriculture Year (Jul - Jun), 2024",Kerala,Sunflower,Total,3rd Advance Estimates,959
India,"Agriculture Year (Jul - Jun), 2024",Kerala,Tur,Total,3rd Advance Estimates,1567
India,"Agriculture Year (Jul - Jun), 2024",Kerala,Wheat,Total,3rd Advance Estimates,
India,"Agriculture Year (Jul - Jun), 2024",Ladakh,Foodgrains,Kharif,3rd Advance Estimates,
India,"Agriculture Year (Jul - Jun), 2024",Ladakh,Foodgrains,Rabi,3rd Advance Estimates,
India,"Agriculture Year (Jul - Jun), 2024",Ladakh,Foodgrains,Total,3rd Advance Estimates,
India,"Agriculture Year (Jul - Jun), 2024",Ladakh,Oilseeds,Rabi,3rd Advance Estimates,
India,"Agriculture Year (Jul - Jun), 2024",Ladakh,Oilseeds,Total,3rd Advance Estimates,
India,"Agriculture Year (Jul - Jun), 2024",Ladakh,Pulses,Total,3rd Advance Estimates,
India,"Agriculture Year (Jul - Jun), 2024",Ladakh,Rapeseed & Mustard,Total,3rd Advance Estimates,
India,"Agriculture Year (Jul - Jun), 2024",Ladakh,Wheat,Total,3rd Advance Estimates,
India,"Agriculture Year (Jul - Jun), 2024",Lakshadweep,Foodgrains,Kharif,3rd Advance Estimates,
India,"Agriculture Year (Jul - Jun), 2024",Lakshadweep,Foodgrains,Rabi,3rd Advance Estimates,
India,"Agriculture Year (Jul - Jun), 2024",Lakshadweep,Wheat,Total,3rd Advance Estimates,
India,"Agriculture Year (Jul - Jun), 2024",Madhya Pradesh,Bajra,Total,3rd Advance Estimates,3001
India,"Agriculture Year (Jul - Jun), 2024",Madhya Pradesh,Foodgrains,Kharif,3rd Advance Estimates,2301
India,"Agriculture Year (Jul - Jun), 2024",Madhya Pradesh,Foodgrains,Rabi,3rd Advance Estimates,2614
India,"Agriculture Year (Jul - Jun), 2024",Madhya Pradesh,Foodgrains,Total,3rd Advance Estimates,2403
India,"Agriculture Year (Jul - Jun), 2024",Madhya Pradesh,Gram,Total,3rd Advance Estimates,1453
India,"Agriculture Year (Jul - Jun), 2024",Madhya Pradesh,Groundnut,Kharif,3rd Advance Estimates,2210
India,"Agriculture Year (Jul - Jun), 2024",Madhya Pradesh,Groundnut,Rabi,3rd Advance Estimates,
India,"Agriculture Year (Jul - Jun), 2024",Madhya Pradesh,Groundnut,Summer,3rd Advance Estimates,1460
India,"Agriculture Year (Jul - Jun), 2024",Madhya Pradesh,Groundnut,Total,3rd Advance Estimates,2190
India,"Agriculture Year (Jul - Jun), 2024",Madhya Pradesh,Linseed,Total,3rd Advance Estimates,680
India,"Agriculture Year (Jul - Jun), 2024",Madhya Pradesh,Maize,Kharif,3rd Advance Estimates,2787
India,"Agriculture Year (Jul - Jun), 2024",Madhya Pradesh,Maize,Rabi,3rd Advance Estimates,3762
India,"Agriculture Year (Jul - Jun), 2024",Madhya Pradesh,Maize,Summer,3rd Advance Estimates,4860
India,"Agriculture Year (Jul - Jun), 2024",Madhya Pradesh,Maize,Total,3rd Advance Estimates,2900
India,"Agriculture Year (Jul - Jun), 2024",Madhya Pradesh,Oilseeds,Kharif,3rd Advance Estimates,1019
India,"Agriculture Year (Jul - Jun), 2024",Madhya Pradesh,Oilseeds,Rabi,3rd Advance Estimates,1494
India,"Agriculture Year (Jul - Jun), 2024",Madhya Pradesh,Oilseeds,Total,3rd Advance Estimates,1087
India,"Agriculture Year (Jul - Jun), 2024",Madhya Pradesh,Pulses,Total,3rd Advance Estimates,1187
India,"Agriculture Year (Jul - Jun), 2024",Madhya Pradesh,Rapeseed & Mustard,Total,3rd Advance Estimates,1530
India,"Agriculture Year (Jul - Jun), 2024",Madhya Pradesh,Rice,Kharif,3rd Advance Estimates,2304
India,"Agriculture Year (Jul - Jun), 2024",Madhya Pradesh,Rice,Rabi,3rd Advance Estimates,2974
India,"Agriculture Year (Jul - Jun), 2024",Madhya Pradesh,Rice,Summer,3rd Advance Estimates,3215
India,"Agriculture Year (Jul - Jun), 2024",Madhya Pradesh,Rice,Total,3rd Advance Estimates,2325
India,"Agriculture Year (Jul - Jun), 2024",Madhya Pradesh,Safflower,Total,3rd Advance Estimates,
India,"Agriculture Year (Jul - Jun), 2024",Madhya Pradesh,Soybean,Total,3rd Advance Estimates,900
India,"Agriculture Year (Jul - Jun), 2024",Madhya Pradesh,Sunflower,Kharif,3rd Advance Estimates,
India,"Agriculture Year (Jul - Jun), 2024",Madhya Pradesh,Sunflower,Rabi,3rd Advance Estimates,
India,"Agriculture Year (Jul - Jun), 2024",Madhya Pradesh,Sunflower,Total,3rd Advance Estimates,
India,"Agriculture Year (Jul - Jun), 2024",Madhya Pradesh,Tur,Total,3rd Advance Estimates,970
India,"Agriculture Year (Jul - Jun), 2024",Madhya Pradesh,Wheat,Total,3rd Advance Estimates,3012
India,"Agriculture Year (Jul - Jun), 2024",Maharashtra,Bajra,Total,3rd Advance Estimates,1275
India,"Agriculture Year (Jul - Jun), 2024",Maharashtra,Foodgrains,Kharif,3rd Advance Estimates,1857
India,"Agriculture Year (Jul - Jun), 2024",Maharashtra,Foodgrains,Rabi,3rd Advance Estimates,1347
India,"Agriculture Year (Jul - Jun), 2024",Maharashtra,Foodgrains,Total,3rd Advance Estimates,1587
India,"Agriculture Year (Jul - Jun), 2024",Maharashtra,Gram,Total,3rd Advance Estimates,1053
India,"Agriculture Year (Jul - Jun), 2024",Maharashtra,Groundnut,Kharif,3rd Advance Estimates,1457
India,"Agriculture Year (Jul - Jun), 2024",Maharashtra,Groundnut,Rabi,3rd Advance Estimates,
India,"Agriculture Year (Jul - Jun), 2024",Maharashtra,Groundnut,Summer,3rd Advance Estimates,1580
India,"Agriculture Year (Jul - Jun), 2024",Maharashtra,Groundnut,Total,3rd Advance Estimates,1506
India,"Agriculture Year (Jul - Jun), 2024",Maharashtra,Linseed,Total,3rd Advance Estimates,446
India,"Agriculture Year (Jul - Jun), 2024",Maharashtra,Maize,Kharif,3rd Advance Estimates,2994
India,"Agriculture Year (Jul - Jun), 2024",Maharashtra,Maize,Rabi,3rd Advance Estimates,2816
India,"Agriculture Year (Jul - Jun), 2024",Maharashtra,Maize,Summer,3rd Advance Estimates,1780
India,"Agriculture Year (Jul - Jun), 2024",Maharashtra,Maize,Total,3rd Advance Estimates,2874
India,"Agriculture Year (Jul - Jun), 2024",Maharashtra,Oilseeds,Kharif,3rd Advance Estimates,1455
India,"Agriculture Year (Jul - Jun), 2024",Maharashtra,Oilseeds,Rabi,3rd Advance Estimates,587
India,"Agriculture Year (Jul - Jun), 2024",Maharashtra,Oilseeds,Total,3rd Advance Estimates,1440
India,"Agriculture Year (Jul - Jun), 2024",Maharashtra,Pulses,Total,3rd Advance Estimates,1011
India,"Agriculture Year (Jul - Jun), 2024",Maharashtra,Rapeseed & Mustard,Total,3rd Advance Estimates,402
India,"Agriculture Year (Jul - Jun), 2024",Maharashtra,Rice,Kharif,3rd Advance Estimates,2341
India,"Agriculture Year (Jul - Jun), 2024",Maharashtra,Rice,Rabi,3rd Advance Estimates,
India,"Agriculture Year (Jul - Jun), 2024",Maharashtra,Rice,Summer,3rd Advance Estimates,2611
India,"Agriculture Year (Jul - Jun), 2024",Maharashtra,Rice,Total,3rd Advance Estimates,2368
India,"Agriculture Year (Jul - Jun), 2024",Maharashtra,Safflower,Total,3rd Advance Estimates,755
